4778,Mount Fletcher,,,-30.683300,28.516701
5140,Ngqeleni,,,-31.666700,29.033300
0950,Pietersburg,,,-22.816700,30.508301
1284,Bushbuckridge,,,-24.833300,31.066700
1780,Westonaria,,,-26.316700,27.650000
9932,Petrusburg,,,-29.116699,25.416700
0633,Mokamole,,,-24.183300,29.016701
2107,Johannesburg,,,-26.200001,28.083300
3371,Ladysmith,,,-28.549999,29.783300
4773,Mount Fletcher,,,-30.683300,28.516701
5003,Idutywa,,,-32.099998,28.299999
5217,East London,,,-33.033298,27.916700
5362,Whittlesea,,,-32.166698,26.816700
6018,Port Elizabeth,,,-33.966702,25.583300
0480,Warmbaths,,,-24.883301,28.283300
1274,Graskop,,,-24.933300,30.833300
3950,Nongoma,,,-28.033300,32.283298
7349,Atlantis,,,-33.566700,18.483299
7783,Cape Town,,,-33.916698,18.416700
1356,Skukuza,,,-24.983299,31.600000
4064,Durban,,,-29.850000,31.016701
4098,Durban North,,,-29.799999,31.033300
4186,Scottburgh,,,-30.283300,30.750000
4243,Port Shepstone,,,-30.750000,30.450001
0026,Pretoria,,,-25.706900,28.229401
0346,Rustenburg,,,-25.666700,27.250000
1037,Witbank,,,-25.866699,29.233299
7551,Cape Town,,,-33.916698,18.416700
8100,Piketberg,,,-32.900002,18.766701
9917,Springfontein,,,-30.266701,25.700001
5620,Bisho,,,-32.866699,27.433300
6139,Grahamstown,,,-33.299999,26.533300
6280,Graaff-Reinet,,,-32.250000,24.549999
1378,Acornhoek,,,-24.583300,31.083300
2124,Johannesburg,,,-26.200001,28.083300
4813,Flagstaff,,,-31.083300,29.483299
7463,Goodwood,,,-26.450001,24.183300
9600,Senekal,,,-28.316700,27.600000
0276,Brits,,,-25.633301,27.783300
0703,Pietersburg,,,-23.716700,29.316700
0850,Tzaneen,,,-23.833300,30.166700
0383,Thabazimbi,,,-24.600000,27.400000
9468,Geduldpan,,,-27.983299,26.733299
3282,Kranskop,,,-30.566700,26.900000
4104,Durban,,,-29.850000,31.016701
4201,Umzinto,,,-30.316700,30.666700
5180,Umtata,,,-31.150000,28.866699
7670,Paarl,,,-33.733299,18.966700
0390,Rustenburg,,,-24.933300,27.150000
1434,Katlehong Ext,,,-26.358299,28.266701
1946,Sasolburg,,,-26.816700,27.816700
1492,Nigel,,,-26.416700,28.466700
8242,Springbok,,,-29.666700,17.883301
8815,Upington,,,-28.450001,21.250000
8860,Keimoes,,,-28.700001,20.966700
9970,Philippolis,,,-30.266701,25.283300
0767,Lonsdale,,,-23.600000,29.166700
1004,Cullinan,,,-25.675600,28.522200
1101,Belfast,,,-25.683300,30.033300
1377,Kwalugedlane,,,-25.733299,31.816700
6390,Port Elizabeth,,,-33.966702,25.583300
6571,Knysna,,,-34.033298,23.033300
6674,Still Bay,,,-34.366699,21.400000
0362,Thabazimbi,,,-24.600000,27.400000
0656,Potgietersrus,,,-24.183300,29.016701
0709,Pietersburg,,,-23.716700,29.316700
1422,Germiston,,,-26.216700,28.183300
2139,Johannesburg,,,-26.200001,28.083300
5415,Lady Frere,,,-31.700001,27.233299
8535,Jan Kempdorp,,,-27.916700,24.850000
9467,Welkom,,,-27.983299,26.733299
9630,Lindley,,,-27.866699,27.916700
0301,Rustenburg,,,-25.666700,27.250000
0311,Rustenburg,,,-25.666700,27.250000
0811,Pietersburg,,,-23.544399,29.938900
2101,Johannesburg,,,-26.200001,28.083300
2576,Klerksdorp,,,-26.866699,26.666700
2621,Orkney,,,-26.983299,26.666700
4319,Verulam,,,-29.650000,31.049999
5118,Elliotdale,,,-31.966700,28.683300
0056,Pretoria,,,-25.706900,28.229401
0060,Menlo Park,,,-25.771099,28.307800
1732,Roodepoort,,,-26.166700,27.866699
6008,Port Elizabeth,,,-33.966702,25.583300
7140,Gordon'S Bay,,,-34.166698,18.866699
1503,Benoni,,,-26.183300,28.316700
2777,Mmabatho,,,-25.850000,25.633301
3655,Link Hills,,,-29.816700,30.850000
4961,Butterworth,,,-32.333302,28.150000
0084,Moot,,,-25.706900,28.229401
0976,Muthathi,,,-22.950001,30.466700
1502,Benoni,,,-26.183300,28.316700
5381,Cofimvaba,,,-32.016701,27.583300
1736,Roodepoort,,,-26.166700,27.866699
2495,Carletonville,,,-26.366699,27.400000
5088,Mount Frere,,,-30.916700,28.983299
1575,Springs,,,-26.250000,28.400000
4025,Durban,,,-29.850000,31.016701
0264,Brits,,,-25.633301,27.783300
0620,Potgietersrus,,,-24.183300,29.016701
1426,Tokoza,,,-26.366699,28.066700
4457,Stanger,,,-29.333300,31.299999
8051,Cape Town,,,-33.916698,18.416700
9789,Botshabelo,,,-29.233299,26.733299
0645,Potgietersrus,,,-24.183300,29.016701
1440,Heidelberg,,,-26.500000,28.350000
4405,Tongaat,,,-29.583300,31.133301
7449,Milnerton,,,-33.866699,18.483299
8608,Taung Station,,,-27.144400,24.755600
1160,Burgersfort,,,-24.666700,30.333300
2012,Johannesburg,,,-26.200001,28.083300
2528,Potchefstroom,,,-26.716700,27.100000
1194,Belfast,,,-25.683300,30.033300
2011,Johannesburg,,,-26.200001,28.083300
2740,Lichtenburg,,,-26.150000,26.166700
4145,Amanzimtoti,,,-30.049999,30.883301
4688,Harding,,,-30.583300,29.883301
0159,Pretoria,,,-25.706900,28.229401
0164,Soshanguve,,,-25.514700,28.108101
0402,Hammanskraal,,,-25.407499,28.285601
7230,Caledon,,,-34.216702,19.416700
7767,Gatesville,,,-33.962502,18.491699
0799,Pietersburg,,,-23.677401,29.486900
1548,Brakpan,,,-26.233299,28.366699
7185,Caledon,,,-34.216702,19.416700
4029,Durban,,,-29.850000,31.016701
4680,Harding,,,-30.583300,29.883301
4824,Lusikisiki,,,-31.350000,29.583300
5091,Mount Frere,,,-30.916700,28.983299
6056,Port Elizabeth,,,-33.966702,25.583300
0336,Rustenburg,,,-25.666700,27.250000
0753,Pietersburg,,,-23.677401,29.486900
1412,Germiston,,,-26.216700,28.183300
7872,Cape Town,,,-33.916698,18.416700
9877,Witsieshoek,,,-28.533300,28.799999
8588,Taung Sta,,,-27.976200,24.823799
0840,Giyani,,,-23.316700,30.716700
0898,Pietersburg,,,-24.072201,30.400000
6671,Riversdale,,,-34.099998,21.266701
5183,Qumbu,,,-31.150000,28.866699
5606,Bisho,,,-32.866699,27.433300
6835,Prince Alfred Hamlet,,,-33.299999,19.316700
9410,Theunissen,,,-28.400000,26.716700
1756,Krugersdorp,,,-26.100000,27.766701
2054,Bramley,,,-26.200001,28.083300
4079,Queensburgh,,,-29.866699,30.933300
2225,Witbank,,,-25.866699,29.233299
2332,Ermelo,,,-26.533300,29.983299
6655,Western Cape,,,-33.549999,21.888901
0122,Pretoria,,,-25.706900,28.229401
0408,Temba,,,-25.365000,28.218901
1693,Ivory Park,,,-25.991100,28.171801
1465,Boksburg,,,-26.216700,28.250000
2774,Madibogo,,,-26.416700,25.200001
2836,Madikwe,,,-25.350000,26.533300
4391,Umhlali,,,-29.114000,30.677200
6020,Gelvandale,,,-33.916698,25.549999
0214,Mabopane,,,-25.507200,28.107500
0789,Pietersburg,,,-23.616699,29.358299
1271,Graskop,,,-24.933300,30.833300
6016,Port Elizabeth,,,-33.966702,25.583300
6205,Port Elizabeth,,,-33.966702,25.583300
7601,Stellenbosch,,,-33.933300,18.850000
8120,Clanwilliam,,,-32.183300,18.900000
0365,Rustenburg,,,-24.933300,27.150000
1288,Nelspruit,,,-25.466700,30.966700
1572,Springs,,,-26.250000,28.400000
1623,Kempton Park,,,-26.100000,28.250000
4028,Durban,,,-29.850000,31.016701
4084,Chatsworth,,,-33.549999,18.583300
9326,Bloemfontein,,,-29.133301,26.200001
0061,Pretoria,,,-25.706900,28.229401
1007,Malamulele,,,-25.675600,28.522200
1032,Witbank,,,-25.866699,29.233299
3213,Pietermaritzburg,,,-29.616699,30.383301
