4306,POLEO POZO,SANTIAGO DEL ESTERO,,-27.033300,-64.716698
4163,ROMARELLO,TUCUMAN,,-27.524099,-65.507401
9021,COLHUE HUAPI,CHUBUT,,-45.372200,-69.394402
4606,LOS MANANTIALES,JUJUY,,-24.533300,-64.983299
7208,CORONEL BOERR,BUENOS AIRES,,-35.950001,-59.066700
3306,"PORVENIR (SAN CARLOS, DPTO. ITUZAINGO)",CORRIENTES,,-27.583300,-55.576698
4108,SAN JAVIER,TUCUMAN,,-26.783300,-65.383301
6471,"LA MARGARITA (LA CARRETA, PDO. TRENQUE LAUQUEN)",BUENOS AIRES,,-36.283298,-62.212502
7505,BALNEARIO CLAROMECO,BUENOS AIRES,,-38.849998,-60.083302
6438,MASUREL,BUENOS AIRES,,-36.974998,-62.488899
2852,IRAZUSTA,ENTRE RIOS,,-32.933300,-58.950001
4159,LA CAÑADA (DPTO. GRANEROS),TUCUMAN,,-27.655600,-65.394402
5162,RINCON (CASA GRANDE-DPTO.PUNILLA),CORDOBA,,-31.166700,-64.483299
6643,ARAUJO,BUENOS AIRES,,-35.299999,-60.333302
3745,POZO CASTAÑO,SANTIAGO DEL ESTERO,,-26.866699,-63.250000
5875,GUANACO BOLEADO,CORDOBA,,-32.063900,-65.058296
5360,"SAN NICOLAS (CHILECITO, DPTO. CHILECITO)",LA RIOJA,,-29.150000,-67.533302
3362,YERBAL VIEJO SECCION 6,MISIONES,,-27.299999,-55.000000
3016,BARRIO SAN IGNACIO DE LOYOLA,SANTA FE,,-32.389702,-61.237900
9105,GAIMAN,CHUBUT,,-43.283298,-65.483299
5925,PASCO,CORDOBA,,-32.750000,-63.333302
8122,LA VITICOLA,BUENOS AIRES,,-38.516701,-62.299999
3736,AGUA SALADA,SANTIAGO DEL ESTERO,,-27.694401,-61.977798
4221,MANSUPA,SANTIAGO DEL ESTERO,,-27.450001,-64.933296
5569,PIEDRAS BLANCAS,MENDOZA,,-33.836700,-69.056702
3363,ALBA POSSE,MISIONES,,-27.549999,-54.700001
3007,EMPALME SAN CARLOS,SANTA FE,,-31.308100,-60.438801
4350,LOJIO,SANTIAGO DEL ESTERO,,-27.803301,-63.430000
6000,BARRIO CAROSIO,BUENOS AIRES,,-34.584999,-60.958900
3029,COLONIA ADOLFO ALSINA,SANTA FE,,-30.683300,-61.049999
6231,PRADERE,BUENOS AIRES,,-35.292599,-62.998100
7603,SAN FELIPE,BUENOS AIRES,,-38.116699,-57.849998
6039,CHRISTOPHERSEN,SANTA FE,,-34.166698,-62.049999
3062,TRES LAGUNAS (DPTO. BELGRANO),SANTIAGO DEL ESTERO,,-29.283300,-62.062500
5531,FINCA LOS ALAMOS,MENDOZA,,-33.033298,-68.666702
7533,QUIÑIHUAL,BUENOS AIRES,,-37.783298,-61.599998
4308,BELTRAN (DPTO.ROBLES),SANTIAGO DEL ESTERO,,-27.788900,-64.027802
2347,COLONIA MACKINLAY,SANTA FE,,-30.299999,-61.983299
5127,PEDRO E.VIVAS,CORDOBA,,-31.366699,-63.533298
8200,LA SORPRESA,LA PAMPA,,-37.266701,-64.738899
3164,GENERAL RAMIREZ,ENTRE RIOS,,-32.183300,-60.200001
6345,LA BILBAINA,LA PAMPA,,-36.509499,-63.321400
3011,MARIANO SAAVEDRA,SANTA FE,,-31.666700,-61.349998
1765,BARRIO LA FRAGATA,BUENOS AIRES,,-34.700001,-58.583302
3204,ISTHILART,ENTRE RIOS,,-31.183300,-57.966702
4298,ALBARDON CHUÑA,SANTIAGO DEL ESTERO,,-27.933300,-64.166702
3534,KILOMETRO 22 (PDO. 25 DE MAYO),CHACO,,-26.791700,-60.016701
2670,CHACABUCO,CORDOBA,,-33.433300,-63.299999
5848,MONTALVO,CORDOBA,,-33.250000,-64.138901
9120,CERRO PICHAIN,CHUBUT,,-42.766701,-65.050003
1876,BERNAL ESTAFETA No.1,BUENOS AIRES,,-34.708302,-58.291698
6237,RIVADAVIA,BUENOS AIRES,,-35.466702,-62.950001
6559,RECALDE,BUENOS AIRES,,-36.650002,-61.083302
6708,DOCTOR DOMINGO CABRED,BUENOS AIRES,,-34.500000,-59.099998
6734,RAWSON,BUENOS AIRES,,-34.599998,-60.066700
4709,SAN JOSE (PIEDRA BLANCA-DPTO.FRAY MAMERTO ESQUIU),CATAMARCA,,-28.383301,-65.699997
6077,NECOL (ESTACION FCGM),BUENOS AIRES,,-35.125000,-62.308300
4191,EL NARANJO (DPTO. ROSARIO DE LA FRONTERA),SALTA,,-25.968901,-64.658302
6070,BARRIO VILLA SESQUICENTENARIO,BUENOS AIRES,,-34.832500,-61.599300
4189,LOS MOYAS,SANTIAGO DEL ESTERO,,-27.397200,-64.155602
3231,MIRUNGA,CORRIENTES,,-29.466700,-56.816700
4631,RODERO,JUJUY,,-23.033300,-65.316704
2764,CHENAUT,BUENOS AIRES,,-34.250000,-59.216702
2417,LA TRINCHERA,CORDOBA,,-30.966700,-62.311100
5319,MOLLECITO,CATAMARCA,,-27.783300,-66.199997
8307,AGUARA,RIO NEGRO,,-37.500000,-67.677803
3153,PUENTE VICTORIA,ENTRE RIOS,,-32.618401,-60.154800
8328,CHACRAS DE ALLEN,RIO NEGRO,,-38.991699,-67.783302
3142,COLONIA VIRARO,ENTRE RIOS,,-31.266701,-59.424999
8214,CUCHILLO-CO,LA PAMPA,,-38.333302,-64.616699
2551,LOS PATOS,CORDOBA,,-32.716702,-62.616699
5113,SALSIPUEDES,CORDOBA,,-31.150000,-64.316704
5719,"EL MOLLE (SAN GERONIMO, DPTO. BELGRANO)",SAN LUIS,,-33.025002,-66.699997
5276,BALDES DE PACHECO,LA RIOJA,,-30.600000,-65.905602
4300,KILOMETRO 661 (APEADERO FCGB),SANTIAGO DEL ESTERO,,-27.722200,-64.194397
3531,GUAYAIBI,CHACO,,-26.466700,-60.025002
2721,SARASA,BUENOS AIRES,,-34.033298,-61.200001
3025,MARIA LUISA,SANTA FE,,-30.786100,-61.008301
6667,LA RUBIA,BUENOS AIRES,,-35.441700,-60.150002
3212,EL DURAZNAL,ENTRE RIOS,,-31.247601,-58.347599
4719,BALCOSNA,CATAMARCA,,-27.883301,-65.716698
1776,9 DE ABRIL,BUENOS AIRES,,-34.708302,-58.508301
8134,KILOMETRO 823,RIO NEGRO,,-38.844398,-63.122200
5357,EL HORNO,LA RIOJA,,-28.750000,-68.166702
4516,FINCA EL PORVENIR,JUJUY,,-23.733299,-64.583298
4552,"CORRALITO (GRAL. BALLIVIAN, DPTO. GRAL. J. DE SAN MARTIN)",SALTA,,-22.879200,-63.929199
5511,BARRIO SARMIENTO,MENDOZA,,-32.950001,-68.800003
9220,CORRALITOS,CHUBUT,,-43.924999,-70.199997
5839,ESTACION PUNTA DE AGUA,CORDOBA,,-33.441700,-64.483299
9303,CHONQUE,SANTA CRUZ,,-49.366699,-69.716698
2508,ARMSTRONG,SANTA FE,,-32.781700,-61.607800
5105,LA REDENCION,CORDOBA,,-31.299999,-64.300003
5133,COLONIA EL FORTIN,CORDOBA,,-31.083300,-63.166698
5800,KILOMETRO 136 (DESVIO FCGSM),CORDOBA,,-32.841702,-64.300003
5857,SEGUNDA USINA,CORDOBA,,-32.247398,-64.332100
7511,BALNEARIO RETA,BUENOS AIRES,,-38.883301,-60.349998
3409,PUERTO ARAZA,CORRIENTES,,-27.316700,-58.583302
5200,INGENIERO BERTINI,CORDOBA,,-30.366699,-64.370796
7635,SAN JOSE (PDO. NECOCHEA),BUENOS AIRES,,-38.099998,-58.816700
5311,UDPINANGO,LA RIOJA,,-28.566700,-66.791702
3361,LOS HELECHOS,MISIONES,,-27.549999,-55.083302
5837,CHAJAN,CORDOBA,,-33.549999,-65.000000
1674,SAENZ PEÑA,BUENOS AIRES,,-34.599998,-58.533298
7531,DESPEÑADEROS,CORDOBA,,-38.327801,-61.444401
4230,"EL VALLECITO (FRIAS, DPTO. LA PAZ)",CATAMARCA,,-28.866699,-64.954201
5577,VILLA RIVADAVIA,MENDOZA,,-33.183300,-68.466698
3315,PICADA LIBERTAD,MISIONES,,-27.672199,-55.244400
2503,VILLA ELOISA,SANTA FE,,-32.950001,-61.549999
2701,GENERAL GELLY,SANTA FE,,-33.599998,-60.599998
5255,LA OSCURIDAD,CORDOBA,,-29.539600,-63.329201
5601,IGUAZU,MENDOZA,,-34.566700,-68.333298
3575,EL CEIBALITO,SANTA FE,,-28.833300,-59.638901
6433,ARTURO VATTEONE,BUENOS AIRES,,-37.200001,-62.833302
7161,LABARDEN,BUENOS AIRES,,-36.950001,-58.099998
8150,FARO,BUENOS AIRES,,-38.799999,-61.066700
9227,NUEVA LUBECKA,CHUBUT,,-44.533298,-70.400002
2661,LAS LONJAS,CORDOBA,,-33.599998,-62.674999
1929,ISLA PAULINO,BUENOS AIRES,,-35.245998,-57.547001
7631,HARAS EL MORO,BUENOS AIRES,,-38.549999,-58.700001
3238,TABLEADO,SANTIAGO DEL ESTERO,,-29.645201,-57.131001
2657,LABORDE,CORDOBA,,-33.150002,-62.849998
5208,"CAÑADA HONDA (CRUZ DEL EJE, DEPTO. CRUZ DEL EJE)",CORDOBA,,-30.340200,-64.156097
5297,RIO HONDO (TALA CAÑADA-DPTO.POCHO),CORDOBA,,-31.308300,-64.966698
1802,BALNEARIO POPULAR,BUENOS AIRES,,-34.813301,-58.475300
5553,ZANJON AMARILLO,MENDOZA,,-32.849998,-69.750000
2255,CAMPO RODRIGUEZ,SANTA FE,,-31.900000,-61.283298
6063,PORVENIR,BUENOS AIRES,,-34.950001,-62.233299
5724,"EL MILAGRO (CHOSMES, DPTO. LA CAPITAL)",SAN LUIS,,-33.411098,-66.927803
2323,PUJATO,SANTA FE,,-30.820801,-61.620800
2426,VILLA VIEJA,CORDOBA,,-31.266701,-62.700001
5191,SAN AGUSTIN,CORDOBA,,-31.983299,-64.383301
5333,"EL ALTO (COPACABANA, DPTO. TINOGASTA)",CATAMARCA,,-28.183300,-67.574997
2456,KILOMETRO 483,SANTA FE,,-31.916700,-61.716702
2684,OLMOS,CORDOBA,,-33.500000,-63.166698
4534,EL MISTOL,SALTA,,-23.327801,-64.088898
1655,JOSE LEON SUAREZ,BUENOS AIRES,,-34.533298,-58.583302
3761,MIEL DE PALO (ESTACION FCGB),SANTIAGO DEL ESTERO,,-28.366699,-62.549999
8333,CORONEL JUAN JOSE GOMEZ,RIO NEGRO,,-39.033298,-67.650002
2202,PUEBLO KIRSTON,SANTA FE,,-32.613499,-60.797298
2732,CUATRO DE FEBRERO,SANTA FE,,-33.799999,-61.583302
1980,CORONEL BRANDSEN ESTAFETA No.1,BUENOS AIRES,,-35.194199,-58.256699
6213,PARERA,LA PAMPA,,-35.133301,-64.533302
5943,CAMPO BANDILLO,CORDOBA,,-31.700001,-62.483299
4605,"RIO BLANCO (PERICO DE SAN ANTONIO, DPTO. SAN ANTONIO)",JUJUY,,-24.316700,-65.308296
8111,ISLA CATARELLI,BUENOS AIRES,,-38.922199,-62.077801
4201,ISLA DE ARAGONES,SANTIAGO DEL ESTERO,,-27.786900,-64.401199
4354,LA CAÑADA (DPTO.FIGUEROA),SANTIAGO DEL ESTERO,,-27.518299,-63.701698
4361,"EL PALOMAR (VILLA BRANA, DPTO. MORENO)",SANTIAGO DEL ESTERO,,-27.719601,-63.716400
3501,CAMPO DE GALNASI,CHACO,,-27.135700,-59.111900
3703,GIRASOL (EMBARCADERO),CHACO,,-25.877800,-60.355598
4424,TALITAS,TUCUMAN,,-25.478600,-65.564796
5211,LA AGUADA (MACHA- DPTO.TOTORAL),CORDOBA,,-30.566700,-64.133301
3194,ARROYO SORO,CORRIENTES,,-30.415701,-59.198002
7118,GENERAL GUIDO,BUENOS AIRES,,-36.666698,-57.766701
2843,QUINTO DISTRITO,ENTRE RIOS,,-32.716702,-59.400002
5472,LA AMERICA,LA RIOJA,,-31.384100,-66.376099
5584,REINA,MENDOZA,,-33.049999,-68.566704
2222,DIAZ,SANTA FE,,-32.366699,-61.083302
1644,DOCTOR ALBERT SCHWEITZER (PARADA FCGM),BUENOS AIRES,,-34.355301,-58.542702
1986,"KILOMETRO 95 (EMBARCADERO FCGR., ALTAMIRANO, PDO.GRAL.PAZ)",BUENOS AIRES,,-35.316700,-58.174999
6441,COLONIA BARON HIRSCH,BUENOS AIRES,,-37.200001,-63.233299
5714,LA FIRMEZA,SANTIAGO DEL ESTERO,,-32.235100,-66.082497
3103,VILLA LIBERTADOR GENERAL SAN MARTIN,ENTRE RIOS,,-32.049999,-60.450001
3376,COLONIA WANDA,MISIONES,,-25.966700,-54.466702
6031,"KILOMETRO 95 (DESVIO EL CHINGOLO, PDO. GRAL. ARENALES)",BUENOS AIRES,,-34.438900,-61.544399
3610,BRIGADIER GENERAL J. M. DE PUEYRREDON,FORMOSA,,-25.233299,-57.841702
3041,CACIQUE ARIACAIQUIN,SANTA FE,,-30.650000,-60.233299
4133,"MONTE GRANDE (PADILLA, DPTO. FAMAILLA)",TUCUMAN,,-27.033300,-65.366699
5000,CORDOBA,CORDOBA,,-31.400000,-64.183296
5270,LAS ABRAS,CORDOBA,,-30.555599,-65.316704
8184,CAÑADON DE LOS MOGOTES,CORDOBA,,-37.570000,-63.025002
4650,EL MONUMENTO,JUJUY,,-22.100000,-65.733299
6439,LA MANUELA,BUENOS AIRES,,-36.733299,-62.049999
2639,GOMEZ,SANTA FE,,-33.358299,-61.858299
6103,COLONIA CERNADAS,SANTA FE,,-34.155602,-62.455601
3474,LA CELINA,CORRIENTES,,-28.950001,-58.583302
5158,LAS CASITAS,CORDOBA,,-31.299999,-64.466698
3265,ARROYO CARABALLO,ENTRE RIOS,,-32.108299,-58.466702
6383,MONTE NIEVAS,LA PAMPA,,-35.866699,-64.150002
4616,BARCENA,JUJUY,,-24.016701,-65.416702
7164,SAN MARTIN DE TOURS,BUENOS AIRES,,-36.980598,-57.236099
4728,TRAMPASACHA,CATAMARCA,,-28.866699,-66.233299
7134,NICOLAS LEVALLE,BUENOS AIRES,,-35.556702,-57.840000
3366,PIRAY MINI,MISIONES,,-26.183300,-53.700001
3626,LOS INMIGRANTES,FORMOSA,,-24.763300,-60.470001
2241,LARRECHEA (DEPTO.SAN JERONIMO),SANTA FE,,-32.155602,-61.027802
6233,CONDARCO,BUENOS AIRES,,-35.266701,-63.066700
4326,SAUCE BAJADA,SANTIAGO DEL ESTERO,,-27.816700,-64.166702
3021,EL GALPON,SANTA FE,,-31.233299,-60.533298
3560,BARRIO MARIANO MORENO,SANTA FE,,-29.233299,-59.599998
2581,PUEBLO RIO TERCERO,CORDOBA,,-32.966702,-62.016701
3061,KILOMETRO 421 (DEPTO.9 DE JULIO),SANTA FE,,-28.745199,-61.668999
3461,NUEVA GRANADA,CORRIENTES,,-28.908300,-58.799999
1612,ADOLFO SOURDEAUX,BUENOS AIRES,,-34.469601,-58.671299
2761,SANTA COLOMA,BUENOS AIRES,,-34.066700,-59.566700
3317,COLONIA ALMAFUERTE,MISIONES,,-27.488899,-55.411098
5123,HARAS SANTA MARTHA,CORDOBA,,-31.566700,-64.016701
9030,SARGENTO RUGESTEIN,CHUBUT,,-45.683300,-70.266701
3471,SAN ROQUITO,CORRIENTES,,-28.825001,-57.570801
7641,RAMON SANTAMARINA,BUENOS AIRES,,-38.433300,-59.333302
3730,IPORA GUTZU,CHACO,,-27.072201,-61.266701
4711,SINGUIL,CATAMARCA,,-27.907400,-65.966698
5624,"KILOMETRO 47,005 (APEADERO FCGSM)",MENDOZA,,-34.833302,-67.766701
5246,LOS CAJONES,CORDOBA,,-30.308300,-63.741699
6513,COLONIA LAS YESCAS,BUENOS AIRES,,-35.450001,-61.183300
4303,ANCHORIGA,SANTIAGO DEL ESTERO,,-27.184601,-64.067497
5503,SAN FRANCISCO DEL MONTE,MENDOZA,,-33.077801,-68.855598
5753,LA RAMADA,CATAMARCA,,-32.662498,-65.716698
4718,SANTA ANA,CATAMARCA,,-28.633301,-65.633301
8431,EL HOYO,CHUBUT,,-42.066700,-71.500000
9121,EL CONDOR,CHUBUT,,-42.664299,-66.188103
6153,COPINA,CORDOBA,,-34.114601,-63.534801
4403,CEBADOS,SALTA,,-25.500000,-65.291702
6437,"SANTA RITA (ALAMOS, PDO. GUAMINI)",BUENOS AIRES,,-37.000000,-62.450001
7136,ADELA,BUENOS AIRES,,-35.683300,-57.966702
8144,MONTE LA PLATA,BUENOS AIRES,,-39.033298,-62.583302
4351,MISTOL PAMPA (APEADERO FCGB),SANTIAGO DEL ESTERO,,-27.452801,-62.841702
2315,ESTACION SAGUIER,SANTA FE,,-30.935900,-61.523102
6720,SAN ANDRES DE GILES,BUENOS AIRES,,-34.449699,-59.443298
5272,EL CHACHO,CORDOBA,,-30.799999,-65.666702
9211,EL COLHUE,CHUBUT,,-42.066700,-71.500000
3076,KILOMETRO 235 (FCGB),SANTA FE,,-30.016701,-61.233299
5291,SIERRAS DE ABREGU,CORDOBA,,-31.166700,-65.191704
5713,LA BAJADA (CANDELARIA - DPTO. AYACUCHO),SAN LUIS,,-32.070801,-66.239601
3114,VILLA FONTANA,ENTRE RIOS,,-31.912500,-60.420799
3449,COLONIA PANDO,CORRIENTES,,-28.796200,-58.828201
2700,PERGAMINO ESTAFETA Nº9,BUENOS AIRES,,-33.902302,-60.547298
2715,"LA MARGARITA (EL SOCORRO, PDO. PERGAMINO)",BUENOS AIRES,,-33.733299,-60.799999
5763,GENERAL URQUIZA,SAN LUIS,,-32.907398,-65.966499
2123,COLONIA CLODOMIRA,SANTA FE,,-33.016701,-61.049999
2185,CAMPO CRENNA,SANTA FE,,-33.112801,-61.709202
4179,CEJAS DE BENACHILLOS,TUCUMAN,,-27.261101,-65.167099
3741,"SANTA ELENA (GRANADERO GATICA, DPTO.MORENO)",SANTIAGO DEL ESTERO,,-27.368099,-62.479198
6365,DORILA,LA PAMPA,,-35.783298,-63.700001
5145,KILOMETRO 730 (APEADERO FCGB),CORDOBA,,-31.238899,-64.161102
6663,JUAN VELA,BUENOS AIRES,,-35.266701,-59.766701
5350,VILLA UNION,LA RIOJA,,-29.299999,-68.199997
9123,COLONIA MITRE,CHUBUT,,-42.000000,-65.099998
9311,TUCU TUCU,SANTA CRUZ,,-48.433300,-71.849998
1733,PLOMER,BUENOS AIRES,,-34.799999,-59.033298
1806,BARRIO LUJAN,BUENOS AIRES,,-34.842800,-58.504398
3188,ALDEA SAN ISIDRO,ENTRE RIOS,,-31.022200,-59.055599
4119,"EL OBRAJE (BURRUYACU, DPTO. BURRUYACU)",TUCUMAN,,-26.578600,-64.832100
1650,CIUDAD DEL LIBERTADOR GRAL. SAN MARTIN,BUENOS AIRES,,-34.541698,-58.558300
6279,LA PENCA (DPTO.GRAL.ROCA),CORDOBA,,-34.889999,-66.131699
3105,BARRIO BELGRANO,ENTRE RIOS,,-32.064400,-60.642502
6228,"SAN JOSE (CORONEL HILARIO LAGOS, DPTO. CHAPALEUFU)",LA PAMPA,,-35.012501,-63.845798
5527,LA PRIMAVERA (DPTO. GUAYMALLEN),MENDOZA,,-32.841702,-68.699997
2451,COLONIA LA YERBA,SANTA FE,,-31.858299,-61.983299
9020,VALLE HERMOSO (EMBARCADERO FCGR),CHUBUT,,-45.516701,-69.358299
5911,LA PLAYOSA,CORDOBA,,-32.099998,-63.033298
1870,KILOMETRO 5 (ESTACION FCGR.),BUENOS AIRES,,-34.650600,-58.382198
1893,"RUTA 2 KILOMETRO 44,500",BUENOS AIRES,,-34.866699,-58.091099
7313,LA NUTRIA,BUENOS AIRES,,-37.405602,-60.111099
4312,FORRES,SANTIAGO DEL ESTERO,,-27.883301,-63.966702
4109,"BARRIO BELGRANO (BANDA DEL RIO SALI, DPTO. CRUZ ALTA)",TUCUMAN,,-26.844400,-65.155602
6132,GENERAL LEVALLE,CORDOBA,,-34.016701,-63.933300
7503,CRISTIANO MUERTO,BUENOS AIRES,,-38.633301,-59.616699
5775,MANANTIAL DE FLORES,SAN LUIS,,-32.766701,-65.366699
5579,SANTA MARIA DE ORO,MENDOZA,,-33.200001,-68.433296
2531,LANDETA,SANTA FE,,-32.016701,-62.066700
3428,ESTACION SALADAS,CORRIENTES,,-28.285200,-58.474098
5929,HERNANDO,CORDOBA,,-32.416698,-63.733299
6472,FRANCISCO MADERO,BUENOS AIRES,,-35.866699,-62.049999
3374,PUERTO BEMBERG,MISIONES,,-25.888901,-54.588902
2349,DOS ROSAS,CORDOBA,,-30.516701,-61.958302
5730,MARLITO,SAN LUIS,,-33.866699,-65.497200
3536,PASO DE OSO,CHACO,,-26.700001,-59.849998
8370,QUITA QUINA,NEUQUEN,,-40.125000,-71.329201
5111,VILLA LOS ALTOS,CORDOBA,,-31.166700,-64.322197
1636,BARTOLOME MITRE (ESTACION FCGM),BUENOS AIRES,,-34.505299,-58.489899
3123,COLONIA RIVADAVIA,ENTRE RIOS,,-31.866699,-59.916698
2535,EL TREBOL,SANTA FE,,-32.189201,-61.726101
4563,RECAREDO,SALTA,,-22.365499,-63.497601
4564,TOBANTIRENDA,SALTA,,-22.150000,-63.733299
1766,"BARRIO ALMAFUERTE (TABLADA, PDO. LA MATANZA)",BUENOS AIRES,,-34.700001,-58.533298
3760,EL MATACO,SANTIAGO DEL ESTERO,,-28.466700,-62.833302
3708,PAMPA DEL INFIERNO,CHACO,,-26.516701,-61.166698
6007,ARRIBEÑOS,BUENOS AIRES,,-34.216702,-61.366699
6032,BLANDENGUES,BUENOS AIRES,,-34.533298,-61.266701
5301,LAS PEÑAS,LA RIOJA,,-29.252199,-66.604401
3032,NELSON,SANTA FE,,-31.266701,-60.750000
7548,PIÑEYRO (PDO. CNEL. SUAREZ),BUENOS AIRES,,-37.466702,-62.099998
6309,APUYACO (APEADERO FCDFS),LA PAMPA,,-37.416698,-63.683300
7103,FARO SAN ANTONIO,BUENOS AIRES,,-36.400002,-56.966702
7633,PIERES,BUENOS AIRES,,-38.400002,-58.666698
3355,CONCEPCION DE LA SIERRA,MISIONES,,-27.983299,-55.516701
6508,EMILIO LAMARCA,BUENOS AIRES,,-35.616699,-60.766701
3133,SOSA,ENTRE RIOS,,-31.733299,-59.916698
3334,RUIZ DE MONTOYA,MISIONES,,-26.983299,-55.049999
3567,DESTACAMENTO AERONAUTICO MILITAR RECONQUISTA,SANTA FE,,-29.233299,-59.599998
