35021,Takherat,Boumerdes,,36.730499,3.494800
10059,El Madjene Lotfi,Bouira,,36.487999,3.872200
13080,Ain Nedra,Tlemcen,,34.681599,-1.479000
14008,Megranis,Tiaret,,35.121498,0.853800
32014,Boussemghoun,El-Bayadh,,32.864300,0.020100
39006,El Oued Tiksebt,El-Oued,,33.375801,6.840900
04003,Oum El Bouaghi H Boumedienne,Oum-El-Bouaghi,,35.730900,7.369300
09049,Sidi Aid,Blida,,36.521000,3.017400
13035,Mehrez,Tlemcen,,34.729500,-1.601800
15140,Tahouna Takdimt,Tizi-Ouzou,,36.705898,4.287200
19063,Setif Cite Mostakbel,Setif,,35.649700,5.367100
21025,Skikda 8 Mai 45,Skikda,,36.739899,6.609500
44027,Douar Neggaz,Ain-Defla,,36.263901,2.160800
04040,Ras Nini,Oum-El-Bouaghi,,35.613499,7.519400
07035,Chega,Biskra,,34.692902,5.680900
11016,Fougaret Ez Zouia,Tamanrasset,,23.153700,5.609200
12029,Tebessa Omnisport,Tebessa,,35.096401,8.016200
35000,Youbi (Douar),Boumerdes,,36.772400,3.704100
44038,Khzara,Ain-Defla,,36.198399,1.946700
01046,Tinourt,Adrar,,27.144100,0.600300
24006,Guelma La Maouna,Guelma,,36.414501,7.503300
29048,Graia,Mascara,,35.286701,0.359400
30045,El Hadeb,Ouargla,,33.230301,6.051200
15124,Berkana,Tizi-Ouzou,,36.721500,4.376800
35010,Ouled Brahim (Douar),Boumerdes,,36.367401,2.876200
36007,Chott,El-Taref,,36.794998,8.187500
42027,Bassins Romains,Tipaza,,36.513802,2.062300
29043,Ourghia,Mascara,,35.424599,-0.055700
40028,Bekkar,Khenchela,,35.169701,7.114200
44053,Oued Zebboudj,Ain-Defla,,36.312000,2.340800
01050,Tittaouine Lakhras,Adrar,,28.213400,0.132300
09036,Amroussa,Blida,,36.486801,3.044500
18010,Emir Abdelkader,Jijel,,36.751202,5.842400
24034,Ain Senia,Guelma,,36.300701,7.334000
42045,Beldj,Tipaza,,36.561401,2.532500
44029,Zrazih,Ain-Defla,,36.077400,2.096600
03022,Hassi Dalaa,L.Aghouat,,34.066101,2.069800
16043,Ben Aknoun Cite Malki,Alger,,36.799702,3.247200
35006,Ouled Amar,Boumerdes,,36.667702,3.591200
39048,Ras Touneb,El-Oued,,33.251099,6.944200
26034,Ain El Karma,Medea,,36.318699,3.271600
48059,Ouled Bouriah,Relizane,,35.638599,0.780700
02016,Ahmed Khalfaoui,Chlef,,36.285099,1.300100
02031,Harchoun,Chlef,,36.112999,1.553400
10057,Bougaoudene,Bouira,,36.487999,3.872200
22059,Saf Saf,Sidi-Bel-Abbes,,35.382599,-0.417700
15066,Iouahianene,Tizi-Ouzou,,36.691399,4.378400
15105,Belouadi,Tizi-Ouzou,,36.606800,4.229700
16088,Cite Diar El Djemaa,Alger,,36.744801,3.180000
18012,Jijel Nibouche,Jijel,,36.772900,6.010300
06005,Sidi Aich,Bejaia,,36.609299,4.691300
06052,Chellata,Bejaia,,36.500801,4.806600
10043,Ighzer Ouaarkoune,Bouira,,36.358601,3.595000
14042,Ain Radjah,Tiaret,,35.234100,0.795600
47010,Zouil,Ghardaia,,32.365501,3.828500
48008,El Madjan,Relizane,,35.679901,0.791900
48026,Relizane Benaouda Bessadi,Relizane,,35.796700,0.760300
06064,Ighil Ouantar,Bejaia,,36.682301,4.990200
15148,Ait Ailem,Tizi-Ouzou,,36.705898,4.287200
36015,Bounamoussa,El-Taref,,36.727299,7.894600
05106,Fesdis Ferme,Batna,,35.525799,6.272300
29012,Ouled Tilaine,Mascara,,35.456100,0.342000
34060,Khrizza,Bordj-Bou-Arreridj,,36.323002,4.719700
39018,Sidi Amrane,El-Oued,,33.455002,6.864900
48049,Grainia,Relizane,,35.874401,0.927700
05086,Nirdi,Batna,,35.074299,6.369500
06097,Sidi Ali,Bejaia,,36.623299,4.935300
13051,El Haourech,Tlemcen,,34.990398,-1.463700
18027,Khoula,Jijel,,36.709099,6.129400
19065,Setif Yahyaoui,Setif,,35.649700,5.367100
23032,El Horeicha,Annaba,,36.847401,7.616700
29034,Cheranha,Mascara,,35.460098,0.257600
39065,Meguibra,El-Oued,,33.400002,6.966700
02061,Oued Goussine,Chlef,,36.328499,1.090700
05028,Barika Ben Baatouche,Batna,,35.338402,6.178300
10025,Kadiria 1er Nov,Bouira,,36.316101,4.054500
12013,Draa Limame,Tebessa,,35.496700,8.068100
36033,El Fhis,El-Taref,,36.770802,8.266700
41020,Sedrata Essanoubar,Souk-Ahras,,36.188301,7.960600
44039,Ouled Moussa,Ain-Defla,,36.167999,1.923800
17022,Had Sahary Si El Haoues,Djelfa,,35.350601,3.365300
19085,Beni Khellad,Setif,,36.092300,5.683300
21050,Ain Tabia,Skikda,,36.875702,6.848200
34006,Domaine Hamitouche,Bordj-Bou-Arreridj,,36.121498,4.825400
43007,Bousselem,Mila,,36.121300,5.986700
45000,Msif,Naama,,33.336498,-0.439800
01049,Tidmaine,Adrar,,27.093800,-0.120600
13011,Sidi Larbi,Tlemcen,,34.569901,-1.616100
30052,Hassi Ben Abdellah,Ouargla,,32.774200,5.729400
42038,Noura,Tipaza,,36.570000,2.392500
34049,Ouchenen Seghira,Bordj-Bou-Arreridj,,35.985802,4.768500
45016,Mecheria Badaoui,Naama,,33.008999,-0.077600
12040,Dyr,Tebessa,,34.562302,7.403700
17036,Mouilah,Djelfa,,34.760201,3.480800
24019,Mechta Ragouba,Guelma,,36.504799,7.399400
29041,Megatefa,Mascara,,35.319199,0.268100
26042,Seriat,Medea,,35.933498,2.663000
30036,Sidi Madhi,Ouargla,,33.058998,5.973700
37004,Gara Djebilet,Tindouf,,26.750601,-7.474700
42009,Bou Haroun,Tipaza,,36.625000,2.657500
02051,Haouch El Ghaba,Chlef,,36.383701,1.368000
11024,In Salah 5 Juillet,Tamanrasset,,23.823601,5.933100
19123,Souk El Khemis,Setif,,35.962799,5.393100
23805,Annaba Cnep,Annaba,,36.847401,7.616700
17012,Ain Ouessera Abane Ramdane,Djelfa,,34.824100,3.015900
43001,Mechta Bir Hacem,Mila,,36.344700,6.226100
02058,Boulefred,Chlef,,36.383701,1.368000
06036,Takrietz,Bejaia,,36.629902,4.833000
06043,El Flaye,Bejaia,,36.602100,4.663600
16013,Domaines Anciens Moudjahidine,Alger,,36.754101,3.209700
15016,Ouadhia,Tizi-Ouzou,,36.556099,4.089700
15032,Bouzoula,Tizi-Ouzou,,36.566299,4.179200
17060,Oum Chegag,Djelfa,,34.769299,3.410600
23003,Annaba Port,Annaba,,36.787300,7.632900
02049,Helchaoui,Chlef,,36.144299,1.534300
07072,Ras El Miaad,Biskra,,34.808498,5.904400
09012,Zerouala,Blida,,36.620399,3.222500
12012,Mechta Ouled Khadra,Tebessa,,35.496700,8.068100
41021,Souk Ahras 17 Octobre,Souk-Ahras,,36.188301,7.960600
46018,Beni Saf Bouhmidi,Ain-Temouchent,,35.288101,-1.182200
43050,El Ayadi Barbes,Mila,,36.373798,6.270300
48069,Souk Sebt,Relizane,,35.682201,0.531400
20019,Mlaylta,Saida,,35.000500,0.138600
25012,El Khroub Rabah Djeddou,Constantine,,36.379398,6.703200
30018,Zaouia El Abidia,Ouargla,,32.399101,5.771200
40043,Tidmit,Khenchela,,34.948002,6.891300
39064,Alloucha,El-Oued,,33.400002,6.966700
05081,Merzeghelal,Batna,,35.074299,6.369500
07078,Sidi Mesmoudi,Biskra,,34.808498,5.904400
26036,El Aouama,Medea,,36.199200,2.922500
30046,El Harihira,Ouargla,,33.235401,6.030700
47025,Seb Seb,Ghardaia,,32.488899,3.678600
01007,Adreur,Adrar,,27.187700,-0.174600
25031,Laaziz Belgacem,Constantine,,36.265800,6.938400
29023,Sidi Abdelkadder,Mascara,,35.560902,0.262500
38003,Farecha,Tissemsilt,,35.758202,1.847800
15081,Agouni Oufekous,Tizi-Ouzou,,36.616699,4.182000
18029,Beni Habibi,Jijel,,36.709099,6.129400
48010,Mazouna El Maaziz,Relizane,,35.745800,0.696400
02066,Merdja,Chlef,,36.011902,1.018300
06070,Berzakh,Bejaia,,36.479599,4.679700
12032,Ain Ghrab,Tebessa,,35.558800,7.924000
14053,Kharrouba,Tiaret,,35.140301,0.893300
48024,Ramka,Relizane,,35.855499,1.332300
04037,Ouled Zaid,Oum-El-Bouaghi,,35.750000,7.416700
15125,Mezeguene,Tizi-Ouzou,,36.514400,4.420200
26041,Debdab,Medea,,35.998600,2.914800
36010,Ain El Assel,El-Taref,,36.786900,8.385000
08023,Hai Zakaria Boudaoui,Bechar,,29.634399,-1.755600
12037,Bir El Ouesra,Tebessa,,35.558800,7.924000
31033,Oran El Feth,Oran,,35.619900,-0.586300
34009,Sidi Moussa,Bordj-Bou-Arreridj,,35.946499,4.866700
18032,Ain Lebna,Jijel,,36.586201,5.580900
05076,Ain El Assaffeur,Batna,,35.444801,5.872000
06080,Tizoual,Bejaia,,36.733299,4.850000
08801,Bechar Crc,Bechar,,30.489201,-1.950500
12035,Bedjene,Tebessa,,35.558800,7.924000
