3102,Salgótarján,Nógrád,,48.116699,19.816700
3125,Szilaspogony,Nógrád,,48.116699,20.033300
8541,Takácsi,Veszprém,,47.400002,17.483299
9145,Bágyogszovát,Győr-Moson-Sopron,,47.583302,17.366699
9407,Sopron,Győr-Moson-Sopron,,47.683300,16.600000
7475,Bőszénfa,Somogy,,46.233299,17.850000
8602,Siófok,Somogy,,46.900002,18.049999
6447,Felsőszentiván,Bács-Kiskun,,46.195000,19.190300
2202,Monor,Pest,,47.349998,19.450001
6100,Kiskunfélegyháza,Bács-Kiskun,,46.713600,19.852200
3987,Bodroghalom,Borsod-Abaúj-Zemplén,,48.299999,21.716700
7556,Rinyaújlak,Somogy,,46.083302,17.416700
4355,Nagyecsed,Szabolcs-Szatmár-Bereg,,47.866699,22.400000
7333,Vékény,Baranya,,46.266701,18.350000
6445,Borota,Bács-Kiskun,,46.263100,19.225300
4434,Kálmánháza,Szabolcs-Szatmár-Bereg,,47.883301,21.583300
6211,Kaskantyú,Bács-Kiskun,,46.666698,19.400000
3424,Kács,Borsod-Abaúj-Zemplén,,47.950001,20.616699
7016,Igar,Fejér,,46.783298,18.516701
4041,Debrecen,Hajdú-Bihar,,47.767502,21.240000
6333,Dunaszentbenedek,Bács-Kiskun,,46.599998,18.900000
6454,Bácsborsód,Bács-Kiskun,,46.096401,19.158100
2432,Szabadegyháza,Fejér,,47.066700,18.683300
8144,Sárkeszi,Fejér,,47.166698,18.283300
7343,Nagyhajmás,Baranya,,46.327801,18.294399
6763,Szatymaz,Csongrád,,46.349998,20.049999
8726,Iharos,Somogy,,46.333302,17.100000
2375,Tatárszentgyörgy,Pest,,47.066700,19.383301
4562,Vaja,Szabolcs-Szatmár-Bereg,,48.000000,22.166700
9442,Fertőendréd,Győr-Moson-Sopron,,47.599998,16.916700
2143,Kistarcsa,Pest,,47.533298,19.266701
2099,Dobogókő,Pest,,47.716702,18.900000
8969,Zalaszombatfa,Zala,,46.633301,16.450001
1148,Budapest,Budapest,,47.504002,19.119200
3578,Kiscsécs,Borsod-Abaúj-Zemplén,,47.966702,21.016701
3353,Aldebrő,Heves,,47.799999,20.233299
2911,Mocsa,Komárom-Esztergom,,47.666698,18.183300
8694,Hács,Somogy,,46.650002,17.683300
7370,Vázsnok,Baranya,,46.266701,18.133301
7393,Bakóca,Baranya,,46.216702,18.000000
3921,Taktaszada,Borsod-Abaúj-Zemplén,,48.116699,21.183300
6635,Szegvár,Csongrád,,46.583302,20.233299
2040,Budaörs,Pest,,47.453098,18.960199
9961,Rábagyarmat,Vas,,46.940601,16.428600
8744,Orosztony,Zala,,46.633301,17.066700
5745,Dombiratos,Békés,,46.416698,21.116699
6135,Csólyospálos,Bács-Kiskun,,46.418301,19.843599
2408,Dunaújváros,Fejér,,46.983299,18.933300
3372,Kömlő,Heves,,47.599998,20.450001
2003,Szentendre,Pest,,47.666698,19.083300
8282,Mindszentkálla,Veszprém,,46.866699,17.549999
7755,Töttös,Baranya,,45.915600,18.542200
6645,Felgyő,Csongrád,,46.650002,20.100000
8913,Gősfa,Zala,,46.966702,16.866699
2805,Tatabánya,Komárom-Esztergom,,47.566700,18.416700
8242,Balatonudvari,Veszprém,,46.900002,17.816700
4533,Sényő,Szabolcs-Szatmár-Bereg,,48.000000,21.883301
2426,Baracs,Fejér,,46.883301,18.883301
2163,Vácrátót,Pest,,47.716702,19.233299
3377,Szihalom,Heves,,47.766701,20.483299
8638,Balatonlelle,Somogy,,46.783298,17.683300
1113,Budapest,Budapest,,47.474800,19.037001
3659,Sáta,Borsod-Abaúj-Zemplén,,48.183300,20.400000
3264,Kisnána,Heves,,47.849998,20.150000
3337,Egerbocs,Heves,,48.033298,20.266701
4546,Anarcs,Szabolcs-Szatmár-Bereg,,48.183300,22.116699
3943,Bodrogolaszi,Borsod-Abaúj-Zemplén,,48.283298,21.516701
4014,Debrecen,Hajdú-Bihar,,47.767502,21.240000
7921,Somogyhatvan,Baranya,,46.116699,17.716700
1052,Budapest,Budapest,,47.496799,19.055500
9096,Nyalka,Győr-Moson-Sopron,,47.549999,17.816700
3359,Tenk,Heves,,47.650002,20.350000
2073,Tök,Pest,,47.566700,18.733299
7759,Kisnyárád,Baranya,,46.033298,18.566700
3500,Miskolc,Borsod-Abaúj-Zemplén,,47.980400,20.935400
3591,Oszlár,Borsod-Abaúj-Zemplén,,47.883301,21.033300
9133,Kisbabot,Győr-Moson-Sopron,,47.549999,17.416700
8346,Gógánfa,Veszprém,,47.016701,17.183300
1115,Budapest,Budapest,,47.500000,19.083300
2038,Sóskút,Pest,,47.400002,18.833300
2215,Káva,Pest,,47.349998,19.583300
7608,Pécs,Baranya,,46.096699,18.206800
3844,Nagykinizs,Borsod-Abaúj-Zemplén,,48.233299,21.033300
9793,Narda,Vas,,47.233299,16.466700
8447,Kislőd,Veszprém,,47.150002,17.616699
3506,Miskolc,Borsod-Abaúj-Zemplén,,47.980400,20.935400
2879,Kisbér,Komárom-Esztergom,,47.500000,18.033300
7093,Értény,Tolna,,46.616699,18.133301
8196,Litér,Veszprém,,47.099998,18.016701
3841,Aszaló,Borsod-Abaúj-Zemplén,,48.216702,20.966700
4555,Levelek,Szabolcs-Szatmár-Bereg,,47.966702,22.000000
8719,Böhönye,Somogy,,46.400002,17.400000
1048,Budapest,Budapest,,47.500000,19.083300
9155,Lébény,Győr-Moson-Sopron,,47.733299,17.383301
2170,Aszód,Pest,,47.650002,19.500000
4502,Vasmegyer,Szabolcs-Szatmár-Bereg,,48.116699,21.816700
1011,Budapest,Budapest,,47.501099,19.046900
5449,Kunszentmárton,Jász-Nagykun-Szolnok,,46.833302,20.283300
3873,Garadna,Borsod-Abaúj-Zemplén,,48.416698,21.183300
1158,Budapest,Budapest,,47.500000,19.083300
1202,Budapest,Budapest,,47.500000,19.083300
3334,Terpes,Heves,,47.966702,20.150000
3759,Aggtelek,Borsod-Abaúj-Zemplén,,48.466702,20.516701
9233,Lipót,Győr-Moson-Sopron,,47.866699,17.466700
5005,Szolnok,Jász-Nagykun-Szolnok,,47.183300,20.200001
8516,Kemeneshőgyész,Veszprém,,47.349998,17.299999
2889,Súr,Komárom-Esztergom,,47.366699,18.033300
4373,Ömböly,Szabolcs-Szatmár-Bereg,,47.700001,22.216700
2892,Tata,Komárom-Esztergom,,47.650002,18.316700
9795,Vaskeresztes,Vas,,47.200001,16.450001
6045,Ladánybene,Bács-Kiskun,,47.033298,19.450001
8020,Székesfehérvár,Fejér,,47.200001,18.416700
7645,Pécs,Baranya,,46.096699,18.206800
8803,Nagykanizsa,Zala,,46.514198,16.971701
7824,Egyházasharaszti,Baranya,,45.809399,18.333599
3354,Tófalu,Heves,,47.783298,20.250000
4122,Gáborján,Hajdú-Bihar,,47.233299,21.666700
8722,Nemesdéd,Somogy,,46.433300,17.250000
4547,Szabolcsbáka,Szabolcs-Szatmár-Bereg,,48.150002,22.150000
8494,Kiscsősz,Veszprém,,47.200001,17.283300
5703,Gyula,Békés,,46.650002,21.283300
5734,Geszt,Békés,,46.883301,21.583300
4485,Nagyhalász,Szabolcs-Szatmár-Bereg,,48.133301,21.766701
9773,Sorokpolány,Vas,,47.133301,16.666700
2433,Sárosd,Fejér,,47.049999,18.650000
9221,Levél,Győr-Moson-Sopron,,47.900002,17.200001
2685,Nógrádsáp,Nógrád,,47.833302,19.350000
2182,Domony,Pest,,47.650002,19.433300
4912,Kérsemjén,Szabolcs-Szatmár-Bereg,,48.016701,22.416700
7666,Pogány,Baranya,,45.980000,18.260000
4114,Bojt,Hajdú-Bihar,,47.200001,21.733299
2146,Mogyoród,Pest,,47.599998,19.250000
3926,Taktabáj,Borsod-Abaúj-Zemplén,,48.066700,21.316700
9178,Hédervár,Győr-Moson-Sopron,,47.833302,17.466700
8478,Somlójenő,Veszprém,,47.116699,17.366699
8543,Gecse,Veszprém,,47.450001,17.533300
7153,Bonyhád,Tolna,,46.299999,18.533300
7725,Szebény,Baranya,,46.133301,18.600000
5501,Gyomaendrőd,Békés,,46.933300,20.833300
9475,Répcevis,Győr-Moson-Sopron,,47.450001,16.683300
9512,Ostffyasszonyfa,Vas,,47.316700,17.049999
4044,Debrecen,Hajdú-Bihar,,47.767502,21.240000
5631,Békés,Békés,,46.766701,21.133301
