13160,Bang Pa-In,Phranakhon Si Ayutthaya,,14.233300,100.583298
30270,Muang Yang,Nakhon Ratchasima,,15.316700,102.766701
42150,Pak Chom,Loei,,18.033300,101.883301
67260,Nam Nao,Phetchabun,,16.750000,101.750000
94150,Yaring,Pattani,,6.861700,101.364998
95110,Betong,Yala,,5.750000,101.083298
84280,Ko Phangan,Surat Thani,,9.716700,100.000000
30130,Pak Chong,Nakhon Ratchasima,,14.704200,101.413101
47110,Sawang Daen Din,Sakon Nakhon,,17.471901,103.458298
50220,Doi Saket,Chiang Mai,,18.874399,99.135597
52190,Hang Chat,Lampang,,18.326401,99.347801
54170,Nong Muangkhai,Phrae,,18.135300,100.017799
17000,Muang Chainat,Chainat,,15.183300,100.133301
40000,Muang Khonkaen,Khon Kaen,,16.293100,102.615700
60000,Muang Nakhon Sawan,Nakhon Sawan,,15.683300,100.116699
66140,Wachirabarami,Phichit,,16.516701,100.216698
76110,Ban Laem,Phetchaburi,,13.216700,99.983299
13000,Pharnakhon Si Ayutthaya,Phranakhon Si Ayutthaya,,14.373800,100.563103
49110,Khamcha-I,Mukdahan,,16.583300,104.416702
67120,Lom Kao,Phetchabun,,16.883301,101.233299
83000,Muang Phuket,Phuket,,7.950000,98.358299
75000,Muang Samut Songkhram,Samut Songkhram,,13.400000,100.000000
15170,Nong Muang,Lopburi,,15.021600,100.791100
20000,Muang Chonburi,Chonburi,,13.160400,101.108299
26130,Pak Phli,Nakhon Nayok,,14.163600,101.262199
30370,Wang Nam Khyo,Nakhon Ratchasima,,15.000000,102.316704
41340,Nong Saeng,Udon Thani,,17.133600,102.967499
43220,Bung Khong Long,Nong Khai,,17.950001,104.050003
52160,Thoen,Lampang,,17.602501,99.213898
20270,Bo Thong,Chonburi,,13.266700,101.433296
90310,Na Mom,Songkhla,,7.016700,100.661903
13230,Lat Bua Luang,Phranakhon Si Ayutthaya,,14.166700,100.316704
34330,Tan Sum,Na Tan,,15.383300,105.116699
18110,Kaeng Khoi,Saraburi,,14.588100,101.003098
30240,Huai Thalaeng,Nakhon Ratchasima,,15.002800,102.655602
36210,Nong Bua Daeng,Chaiyaphum,,16.083300,101.800003
43160,Sang Khom,Nong Khai,,18.061300,103.222702
90220,Kuan Niang,Songkhla,,6.700000,101.033302
33240,Si Rattana,Sisaket,,14.733300,104.583298
31230,Na Pho,Burirum,,15.633300,102.949997
34360,Samrong,Na Tan,,13.650000,100.583298
71150,Sai Yok,Khanchanaburi,,14.116900,99.137497
21140,Pluak Daeng,Rayong,,12.966700,101.216698
40220,Si Chomphu,Khon Kaen,,16.799999,102.199997
51110,Li,Lamphun,,17.799999,98.949997
